latitude,longitude,reference_mgal,notebook_baseline_mgal,notebook_prediction_mgal
43.39375,42.94375,220.96,205.55733,227.13089
43.39375,42.95625,262.49,242.5239,270.79193
43.39375,42.96875,271.43,250.07747,282.0095
43.39375,42.98125,287.56,268.54926,304.17044
43.39375,42.99375,282.29,262.94595,295.91714
43.38125,42.00625,244.98,238.50545,258.79715
43.38125,42.01875,311.36,305.1162,325.5312
43.38125,42.03125,349.34,355.44882,387.25766
43.38125,42.04375,331.61,318.63562,348.5013
43.38125,42.05625,363.07,352.14944,388.0557
43.38125,42.06875,357.17,341.51837,377.00122
43.38125,42.08125,353.43,345.01083,371.91354
43.38125,42.09375,285.49,279.9148,303.20056
43.38125,42.10625,320.92,307.80307,332.08466
43.38125,42.11875,357.04,350.6022,382.1256
43.38125,42.13125,345.75,333.61444,359.37997
43.38125,42.14375,341.8,332.6338,363.55017
43.38125,42.15625,289.08,279.36,299.56226
43.38125,42.16875,246.18,241.38402,256.60605
43.38125,42.18125,173.24,181.00555,201.11617
43.38125,42.19375,190.22,194.6076,215.4711
43.38125,42.20625,269.61,258.88153,278.9992
43.38125,42.21875,276.97,269.15985,288.63437
43.38125,42.23125,332.54,322.14105,345.31644
43.38125,42.24375,341.83,331.57593,361.82513
43.38125,42.25625,345.59,336.0342,364.28818
43.38125,42.26875,298.5,289.13358,314.28836
43.38125,42.28125,336.54,325.19702,355.54282
43.38125,42.29375,364.26,351.37146,382.39627
43.38125,42.30625,331.31,317.3299,344.63846
43.38125,42.31875,272.63,272.86508,304.67545
43.38125,42.33125,344.07,335.2398,363.57886
43.38125,42.34375,384.85,377.9539,418.0374
43.38125,42.35625,374.46,360.95953,399.74316
43.38125,42.36875,359.61,348.3442,380.7184
43.38125,42.38125,382.07,372.13016,408.7319
43.38125,42.39375,401.81,397.7622,421.31964
43.38125,42.40625,438.89,444.74908,480.2651
43.38125,42.41875,422.88,426.01843,459.43002
43.38125,42.43125,420.21,428.78983,458.29495
43.38125,42.44375,444.49,450.53073,483.13446
43.38125,42.45625,445.71,450.0035,486.15057
43.38125,42.46875,440.93,444.1058,478.11707
43.38125,42.48125,437.63,434.80643,468.15652
43.38125,42.49375,416.56,407.98334,444.58044
43.38125,42.50625,403.46,391.81906,431.6969
43.38125,42.51875,396.62,381.82983,423.652
43.38125,42.53125,390.29,371.91397,418.58185
43.38125,42.54375,385.27,365.5932,413.10287
43.38125,42.55625,378.87,357.78992,396.94034
43.38125,42.56875,383.47,370.542,403.3766
43.38125,42.58125,408.85,401.3378,437.64752
43.38125,42.59375,381.59,367.08722,397.75574
43.38125,42.60625,378.08,362.36795,397.81842
43.38125,42.61875,399.15,389.88342,427.8017
43.38125,42.63125,375.64,359.883,395.9472
43.38125,42.64375,366.41,350.1929,381.00348
43.38125,42.65625,344.59,327.9037,356.3329
43.38125,42.66875,336.12,317.7184,349.3206
43.38125,42.68125,328.93,314.52252,343.15607
43.38125,42.69375,356.37,340.26724,366.67227
43.38125,42.70625,345.0,331.8217,358.9938
43.38125,42.71875,360.34,346.48355,374.3181
43.38125,42.73125,344.73,330.92508,356.85248
43.38125,42.74375,359.11,345.5818,374.71072
43.38125,42.75625,370.85,360.53354,389.631
43.38125,42.76875,358.1,344.43524,371.58554
43.38125,42.78125,367.7,353.93494,383.35455
43.38125,42.79375,363.84,354.40433,387.8015
43.38125,42.80625,377.51,373.34875,408.05786
43.38125,42.81875,380.34,389.46533,425.25287
43.38125,42.83125,351.37,347.34393,373.62323
43.38125,42.84375,317.46,307.63727,328.1874
43.38125,42.85625,294.53,281.0941,300.60275
43.38125,42.86875,277.54,264.45813,281.87347
43.38125,42.88125,267.18,256.21545,274.47522
43.38125,42.89375,239.82,229.09851,249.98117
43.38125,42.90625,163.65,166.19,188.44576
43.38125,42.91875,147.59,155.05698,174.59677
43.38125,42.93125,181.75,177.04623,199.13452
43.38125,42.94375,202.25,194.10977,212.04936
43.38125,42.95625,224.63,213.82828,234.07947
43.38125,42.96875,250.54,232.82338,260.1704
43.38125,42.98125,278.17,258.84207,291.6164
43.38125,42.99375,275.54,255.43263,290.0158
43.36875,42.00625,233.92,226.66203,245.79341
43.36875,42.01875,265.56,256.30023,268.3122
43.36875,42.03125,305.71,296.22845,318.47485
43.36875,42.04375,344.15,334.8274,360.7394
43.36875,42.05625,369.19,361.2821,390.99213
43.36875,42.06875,372.56,363.5027,401.8924
43.36875,42.08125,341.27,325.4895,355.82632
43.36875,42.09375,298.82,289.29938,317.63312
43.36875,42.10625,323.37,311.23218,338.4763
43.36875,42.11875,372.86,368.91678,405.0051
43.36875,42.13125,368.37,360.82767,396.1246
43.36875,42.14375,351.2,339.45215,364.8562
43.36875,42.15625,324.36,315.47125,340.65326
43.36875,42.16875,272.65,265.65512,283.08807
43.36875,42.18125,200.22,202.92093,222.1137
43.36875,42.19375,174.85,183.5316,206.24387
43.36875,42.20625,267.67,258.5316,279.61105
43.36875,42.21875,313.31,302.59253,326.44424
43.36875,42.23125,311.66,301.09888,322.8977
43.36875,42.24375,344.41,332.87378,362.56723
43.36875,42.25625,369.19,358.60214,388.90842
43.36875,42.26875,338.51,326.7801,355.7063
43.36875,42.28125,347.91,329.77405,363.13693
43.36875,42.29375,374.53,363.63452,398.0474
43.36875,42.30625,354.37,341.05853,368.43463
43.36875,42.31875,286.58,283.48538,313.9206
43.36875,42.33125,337.37,329.8242,358.2764
43.36875,42.34375,388.53,379.13345,414.9001
43.36875,42.35625,396.43,383.89606,420.68292
43.36875,42.36875,393.66,384.22275,423.43222
43.36875,42.38125,402.43,396.93457,433.32764
43.36875,42.39375,420.5,422.93817,454.59723
43.36875,42.40625,465.26,491.3142,527.1152
43.36875,42.41875,481.36,504.388,534.13086
43.36875,42.43125,484.1,512.36926,537.5667
43.36875,42.44375,492.83,526.56195,554.6968
43.36875,42.45625,493.17,520.6454,552.3323
43.36875,42.46875,484.08,506.4071,540.0729
43.36875,42.48125,459.42,467.89944,500.07916
43.36875,42.49375,438.97,434.93988,473.71976
43.36875,42.50625,425.18,414.79138,457.33173
43.36875,42.51875,408.45,392.52393,437.12805
43.36875,42.53125,398.81,380.76553,428.55408
43.36875,42.54375,392.27,370.01456,416.80722
43.36875,42.55625,392.42,369.65167,413.76526
43.36875,42.56875,401.87,388.821,425.9428
43.36875,42.58125,403.61,391.98465,423.57913
43.36875,42.59375,385.39,371.21442,401.55206
43.36875,42.60625,373.0,356.25296,390.60318
43.36875,42.61875,363.85,350.06042,381.8116
43.36875,42.63125,357.05,342.55984,374.25385
43.36875,42.64375,331.84,317.1073,347.97943
43.36875,42.65625,302.1,291.9327,320.19485
43.36875,42.66875,285.46,276.5223,308.95523
43.36875,42.68125,291.77,282.1134,313.36835
43.36875,42.69375,326.88,310.09622,342.90192
43.36875,42.70625,330.45,310.91278,341.54895
43.36875,42.71875,298.98,286.31845,310.1944
43.36875,42.73125,283.97,276.16922,302.75772
43.36875,42.74375,292.71,285.04715,305.91742
43.36875,42.75625,323.46,307.3317,333.27615
43.36875,42.76875,302.99,294.28696,319.18716
43.36875,42.78125,359.69,349.99594,380.9939
43.36875,42.79375,370.23,364.39627,396.3585
43.36875,42.80625,342.3,334.52017,356.26343
43.36875,42.81875,347.89,340.6377,366.79562
43.36875,42.83125,320.85,312.4816,327.40427
43.36875,42.84375,303.66,298.00638,307.80533
43.36875,42.85625,239.61,236.53616,251.32193
43.36875,42.86875,204.63,203.23721,221.33656
43.36875,42.88125,148.58,165.1761,181.02208
43.36875,42.89375,133.39,155.57774,170.49754
43.36875,42.90625,140.48,160.84518,175.28061
43.36875,42.91875,208.19,206.1306,224.01245
43.36875,42.93125,217.47,207.86331,226.30396
43.36875,42.94375,243.01,228.16438,253.51987
43.36875,42.95625,275.79,260.90518,286.95084
43.36875,42.96875,287.42,270.08594,294.6554
43.36875,42.98125,300.16,282.34647,310.0485
43.36875,42.99375,271.41,254.82399,282.21466
43.35625,42.00625,206.69,204.79877,229.92557
43.35625,42.01875,278.13,269.86716,292.26013
43.35625,42.03125,317.35,306.48962,330.87683
43.35625,42.04375,306.81,295.55374,318.69098
43.35625,42.05625,342.24,328.0987,357.63693
43.35625,42.06875,370.0,356.838,392.8335
43.35625,42.08125,367.85,355.4723,391.33548
43.35625,42.09375,308.92,298.365,328.1348
43.35625,42.10625,337.75,323.28107,353.8149
43.35625,42.11875,362.32,349.74545,381.0329
43.35625,42.13125,356.36,347.12216,370.60626
43.35625,42.14375,321.61,311.86838,331.74768
43.35625,42.15625,269.94,266.86533,285.83188
43.35625,42.16875,235.86,234.00371,252.33173
43.35625,42.18125,195.62,202.25491,221.4908
43.35625,42.19375,177.9,184.48535,209.57988
43.35625,42.20625,250.91,242.61145,262.43918
43.35625,42.21875,281.05,271.86105,293.77158
43.35625,42.23125,329.91,318.0727,347.06558
43.35625,42.24375,360.22,350.42316,382.87885
43.35625,42.25625,366.99,359.34213,391.13644
43.35625,42.26875,365.84,357.75183,390.72787
43.35625,42.28125,352.27,337.19666,368.54932
43.35625,42.29375,373.47,360.87976,397.2333
43.35625,42.30625,363.6,354.31686,380.9446
43.35625,42.31875,319.38,310.24146,337.3653
43.35625,42.33125,304.05,301.2836,327.70587
43.35625,42.34375,305.4,308.9382,337.00598
43.35625,42.35625,351.85,345.0691,377.71777
43.35625,42.36875,371.89,366.90543,401.16437
43.35625,42.38125,373.91,374.44565,396.6169
43.35625,42.39375,418.06,425.7217,449.9483
43.35625,42.40625,453.38,472.5658,502.59006
43.35625,42.41875,499.07,532.0213,569.3816
43.35625,42.43125,523.58,582.1062,624.7052
43.35625,42.44375,531.91,605.29944,652.7765
43.35625,42.45625,524.99,577.9455,620.97
43.35625,42.46875,504.47,542.02673,575.9932
43.35625,42.48125,478.67,492.6427,530.03064
43.35625,42.49375,453.68,455.48752,498.42773
43.35625,42.50625,435.32,426.48206,471.74667
43.35625,42.51875,418.89,404.15967,449.4207
43.35625,42.53125,407.65,388.97043,435.44116
43.35625,42.54375,400.65,380.01794,422.3062
43.35625,42.55625,400.64,381.1761,422.95135
43.35625,42.56875,410.14,394.63947,435.41156
43.35625,42.58125,382.65,367.1577,401.4247
43.35625,42.59375,344.37,334.70605,367.08606
43.35625,42.60625,342.61,332.51944,361.75894
43.35625,42.61875,343.55,330.01483,360.22763
43.35625,42.63125,343.28,328.6843,361.27988
43.35625,42.64375,299.01,292.0489,321.92926
43.35625,42.65625,329.74,318.94885,346.6517
43.35625,42.66875,350.25,337.30878,368.64685
43.35625,42.68125,303.32,295.19614,322.47455
43.35625,42.69375,284.52,275.5578,305.75586
43.35625,42.70625,277.83,269.7037,298.0647
43.35625,42.71875,271.64,262.203,292.9425
43.35625,42.73125,249.99,246.60687,273.50958
43.35625,42.74375,265.56,254.8582,279.66275
43.35625,42.75625,266.66,259.29022,283.77606
43.35625,42.76875,315.17,304.57834,329.54993
43.35625,42.78125,350.91,345.53354,373.25095
43.35625,42.79375,315.21,307.50113,322.73926
43.35625,42.80625,308.74,298.15137,317.8954
43.35625,42.81875,281.43,272.45667,287.26074
43.35625,42.83125,294.98,288.45282,300.08798
43.35625,42.84375,240.38,236.37755,251.09819
43.35625,42.85625,156.45,174.40894,185.5468
43.35625,42.86875,161.56,176.2606,192.65306
43.35625,42.88125,176.19,184.80933,203.39656
43.35625,42.89375,250.44,246.2985,264.8069
43.35625,42.90625,276.45,270.84323,286.84644
43.35625,42.91875,272.25,257.52313,272.07016
43.35625,42.93125,242.37,232.02092,257.145
43.35625,42.94375,253.88,243.21756,268.2514
43.35625,42.95625,256.9,244.27908,274.13443
43.35625,42.96875,290.33,273.89893,301.15604
43.35625,42.98125,315.52,299.56113,329.1093
43.35625,42.99375,332.3,322.88147,356.5848
43.34375,42.00625,199.71,201.0811,222.51624
43.34375,42.01875,273.84,262.70206,284.9573
43.34375,42.03125,328.16,316.48117,344.0777
43.34375,42.04375,362.26,354.58115,392.57336
43.34375,42.05625,347.6,331.83267,363.98596
43.34375,42.06875,369.45,352.96335,392.65506
43.34375,42.08125,352.09,334.3425,369.0191
43.34375,42.09375,326.37,310.9486,345.10928
43.34375,42.10625,360.61,344.0348,377.378
43.34375,42.11875,353.44,342.3611,372.81863
43.34375,42.13125,307.1,297.5826,320.87817
43.34375,42.14375,264.37,258.75928,282.34906
43.34375,42.15625,254.92,249.58224,272.2642
43.34375,42.16875,304.68,293.91028,315.58295
43.34375,42.18125,266.53,256.2779,274.84088
43.34375,42.19375,189.48,194.84866,219.62677
43.34375,42.20625,222.19,221.43027,239.34229
43.34375,42.21875,270.62,263.7235,282.80502
43.34375,42.23125,287.82,280.845,298.3464
43.34375,42.24375,306.84,297.4001,316.5041
43.34375,42.25625,305.05,293.1786,310.31342
43.34375,42.26875,307.13,298.3722,315.69794
43.34375,42.28125,344.64,334.8358,355.428
43.34375,42.29375,363.79,353.0942,381.66608
43.34375,42.30625,382.96,380.6891,412.68564
43.34375,42.31875,370.43,355.20633,386.63818
43.34375,42.33125,362.31,347.926,378.46494
43.34375,42.34375,373.52,360.86707,392.4804
43.34375,42.35625,357.08,348.4179,375.35468
43.34375,42.36875,361.52,357.71155,385.2124
43.34375,42.38125,394.25,399.04562,422.56598
43.34375,42.39375,458.11,488.85797,516.43994
43.34375,42.40625,492.12,534.8022,572.9336
43.34375,42.41875,507.21,546.5359,582.2793
43.34375,42.43125,519.65,562.1988,599.4204
43.34375,42.44375,528.71,582.3137,625.2817
43.34375,42.45625,527.06,597.74854,639.0211
43.34375,42.46875,505.3,541.8701,576.69885
43.34375,42.48125,478.8,493.2665,530.62445
43.34375,42.49375,457.41,458.20016,503.8864
43.34375,42.50625,441.2,433.14594,479.87396
43.34375,42.51875,429.75,416.4451,463.79837
43.34375,42.53125,427.97,413.73688,460.30936
43.34375,42.54375,412.65,398.09048,437.47345
43.34375,42.55625,422.37,413.16574,452.1434
43.34375,42.56875,392.3,379.76645,418.18787
43.34375,42.58125,390.29,378.04556,410.0609
43.34375,42.59375,386.62,376.3447,407.69598
43.34375,42.60625,404.03,391.69446,427.2216
43.34375,42.61875,377.96,361.8348,398.99683
43.34375,42.63125,343.65,332.5546,360.3695
43.34375,42.64375,350.19,337.6964,365.72577
43.34375,42.65625,368.12,355.86584,384.155
43.34375,42.66875,378.9,369.89194,399.35318
43.34375,42.68125,357.77,342.10678,370.57156
43.34375,42.69375,347.65,332.52155,361.17386
43.34375,42.70625,317.94,303.05603,330.31345
43.34375,42.71875,328.62,312.06512,340.2377
43.34375,42.73125,314.45,300.0384,333.17413
43.34375,42.74375,253.51,246.22905,270.3462
43.34375,42.75625,248.29,242.73048,262.641
43.34375,42.76875,296.56,288.83948,305.82504
43.34375,42.78125,325.31,321.5286,339.5113
43.34375,42.79375,285.5,276.9993,289.91058
43.34375,42.80625,224.03,225.12918,240.57054
43.34375,42.81875,235.31,231.18929,249.94633
43.34375,42.83125,191.81,198.81224,215.71356
43.34375,42.84375,139.26,164.81543,179.68977
43.34375,42.85625,171.51,189.67366,205.1935
43.34375,42.86875,258.54,251.95499,273.2066
43.34375,42.88125,202.28,211.96,226.50493
43.34375,42.89375,276.7,270.55695,282.73682
43.34375,42.90625,308.96,297.64844,319.4567
43.34375,42.91875,268.38,263.40567,283.5649
43.34375,42.93125,290.82,283.3164,305.74933
43.34375,42.94375,300.12,288.8329,311.87744
43.34375,42.95625,293.71,281.99347,308.95853
43.34375,42.96875,294.76,281.7903,308.72906
43.34375,42.98125,333.05,320.6921,352.96545
43.34375,42.99375,349.95,336.73474,369.15128
43.33125,42.00625,181.16,192.246,214.1443
43.33125,42.01875,291.58,281.2767,304.15256
43.33125,42.03125,302.52,291.51257,312.58533
43.33125,42.04375,329.25,315.49463,344.51077
43.33125,42.05625,370.22,358.1201,394.65387
43.33125,42.06875,364.46,347.62717,385.6475
43.33125,42.08125,341.2,326.0505,358.71344
43.33125,42.09375,368.33,354.87817,395.5703
43.33125,42.10625,329.76,314.9758,348.1599
43.33125,42.11875,294.47,289.57944,313.3266
43.33125,42.13125,317.3,306.33182,328.87314
43.33125,42.14375,324.89,311.632,335.36588
43.33125,42.15625,280.46,271.6464,295.52536
43.33125,42.16875,329.15,321.71262,346.53284
43.33125,42.18125,267.67,259.85602,280.12634
43.33125,42.19375,189.05,200.32358,217.2221
43.33125,42.20625,244.45,239.58963,258.16754
43.33125,42.21875,208.68,215.46606,232.60756
43.33125,42.23125,194.18,206.52141,226.13171
43.33125,42.24375,208.55,213.6156,237.10732
43.33125,42.25625,219.27,223.34169,248.29877
43.33125,42.26875,252.4,250.14494,270.09277
43.33125,42.28125,303.32,291.18658,316.2599
43.33125,42.29375,334.46,323.38696,338.5287
43.33125,42.30625,360.99,348.23773,375.31497
43.33125,42.31875,358.84,347.55103,373.3356
43.33125,42.33125,363.83,352.34195,380.53192
43.33125,42.34375,387.22,377.57745,412.85065
43.33125,42.35625,406.18,399.45288,434.87033
43.33125,42.36875,409.93,406.94766,439.32755
43.33125,42.38125,430.57,439.6167,466.73584
43.33125,42.39375,423.29,438.8518,455.87894
43.33125,42.40625,437.16,455.41888,476.5468
43.33125,42.41875,460.81,475.92508,507.70786
43.33125,42.43125,477.89,503.94418,532.983
43.33125,42.44375,491.79,519.4641,550.3838
43.33125,42.45625,492.73,518.8574,552.598
43.33125,42.46875,477.06,493.02414,520.67914
43.33125,42.48125,464.53,469.10992,506.3047
43.33125,42.49375,440.6,436.25803,477.39014
43.33125,42.50625,433.45,423.1534,464.85745
43.33125,42.51875,432.34,422.22183,466.30713
43.33125,42.53125,411.13,400.74658,440.48367
43.33125,42.54375,409.87,398.5822,437.0503
43.33125,42.55625,378.98,365.84125,401.98334
43.33125,42.56875,378.06,367.66437,399.00024
43.33125,42.58125,408.34,397.676,432.84247
43.33125,42.59375,417.18,409.89297,440.7905
43.33125,42.60625,412.23,403.31927,440.175
43.33125,42.61875,392.97,381.0335,412.527
43.33125,42.63125,386.61,375.2985,405.95587
43.33125,42.64375,370.76,361.21405,391.82452
43.33125,42.65625,398.47,390.67148,425.16605
43.33125,42.66875,385.79,372.93164,410.24228
43.33125,42.68125,366.31,352.24405,385.91287
43.33125,42.69375,353.76,342.8256,369.60474
43.33125,42.70625,341.91,331.43524,358.0331
43.33125,42.71875,311.48,299.59656,319.8459
43.33125,42.73125,288.92,275.48343,301.33264
43.33125,42.74375,255.66,244.35274,264.97562
43.33125,42.75625,207.06,211.699,228.63112
43.33125,42.76875,271.82,263.07535,278.78244
43.33125,42.78125,231.82,232.73457,245.94226
43.33125,42.79375,192.56,200.39703,212.16127
43.33125,42.80625,160.25,177.17412,194.883
43.33125,42.81875,156.28,171.38968,195.70018
43.33125,42.83125,155.32,176.04286,194.99796
43.33125,42.84375,232.89,231.03671,248.75122
43.33125,42.85625,271.03,264.35007,279.29767
43.33125,42.86875,255.89,252.01701,267.6879
43.33125,42.88125,254.38,256.19778,269.98718
43.33125,42.89375,313.88,307.82166,322.54074
43.33125,42.90625,340.7,335.4016,362.23053
43.33125,42.91875,297.32,293.9194,316.03564
43.33125,42.93125,350.86,345.68375,368.76587
43.33125,42.94375,339.41,331.17392,358.73938
43.33125,42.95625,349.52,337.93738,368.60864
43.33125,42.96875,332.34,316.76694,348.63153
43.33125,42.98125,316.02,303.8944,335.30347
43.33125,42.99375,359.84,348.45688,384.54135
43.31875,42.00625,203.75,205.59961,228.36247
43.31875,42.01875,287.66,275.1701,296.0127
43.31875,42.03125,325.11,311.71408,335.53088
43.31875,42.04375,346.33,332.41885,359.72244
43.31875,42.05625,364.26,349.85986,377.28845
43.31875,42.06875,377.88,367.0481,402.10767
43.31875,42.08125,379.4,367.98795,404.68658
